# Stellarium DSO catalog;;;;;;;;
# Version 3.7 standard;;;;;;;;
# NGC;MES;CAL;RA;DEC;MAG;TYPE;SIZE1;SIZE2
3330;0;0;159.7;-54.12;7.4;OPNCL;6;0
6819;0;0;295.325;40.187;7.3;OPNCL;6;0
2129;0;0;90.279;23.322;6.7;OPNCL;6;0
2343;0;0;107.025;-10.617;6.7;OPNCL;6;0
3572;0;0;167.596;-60.248;6.6;OPNCL;6;0
2169;0;0;92.1;13.99;5.9;OPNCL;6;0
7419;0;0;343.583;60.815;13;OPNCL;6;0
2192;0;0;93.82;39.868;10.9;OPNCL;6;0
6253;0;0;254.77;-52.7;10.2;OPNCL;6;0
2976;0;0;146.814408;67.916381;10.16;GALXY;6;2.28
2122;0;0;87.229;-70.068;10.43;GALXY;6;5
404;0;0;17.3629;35.7181;11.73;GALXY;6;6
3198;0;0;154.979125;45.549689;10.33;GALXY;5.983;2.094
2613;0;0;128.345171;-22.973669;10.42;GALXY;5.953;1.548
4535;0;0;188.584625;8.197761;9.7344;GALXY;5.84;2.92
7640;0;0;350.527433;40.845428;99;GALXY;5.82;1.979
1023;0;0;40.10005;39.06325;9.35;INGAL;5.77;2.193
4096;0;0;181.504837;47.478358;11.88588;GALXY;5.757;1.727
1367;0;0;53.755;-24.93361;99;GALXY;5.754;3.89
3726;0;0;173.338225;47.029092;99;GALXY;5.75;3.507
2835;0;0;139.470446;-22.354678;99;GALXY;5.737;4.991
3521;0;0;166.452471;-0.0359;9.02;GALXY;5.73;2.922
5746;0;0;221.233354;1.954739;15.77048;INGAL;5.723;1.488
908;0;0;35.769038;-21.23385;10.18;GALXY;5.707;3.139
1532;0;0;63.018058;-32.874211;99;GALXY;5.697;1.709
3511;0;0;165.849029;-23.086789;99;GALXY;5.697;1.823
4636;0;0;190.707779;2.687781;11.84;GALXY;5.68;4.771
2336;0;0;111.766875;80.178069;12.51;INGAL;5.677;3.576
5247;0;0;204.512667;-17.884028;99;GALXY;5.533;3.984
1866;0;0;78.412167;-65.464653;9.73;GLOCL;5.5;5.5
3953;0;0;178.454283;52.326542;12.03404;GALXY;5.477;2.574
134;0;0;7.591221;-33.24535;10.12;GALXY;5.437;1.74
1365;0;0;53.401908;-36.140658;9.63;GALXY;5.43;4.073
1316;0;0;50.674121;-37.2082;8.53;INGAL;5.413;3.898
2683;0;0;133.172271;33.4218;99;GALXY;5.383;2.153
1232;0;0;47.439642;-20.5793;9.87;GALXY;5.373;4.514
4302;0;0;185.426987;14.597761;11.61;INGAL;5.37;0.644
2427;0;0;114.1174;-47.63555;11.58;GALXY;5.35;2.14
4490;0;0;187.651533;41.643631;9.79;INGAL;5.323;2.289
1433;0;0;55.506471;-47.222081;9.99;GALXY;5.32;3.245
5023;0;0;198.049162;44.038022;99;GALXY;5.3;1.378
1783;0;0;74.785792;-65.987733;10.93;GLOCL;5.3;4.7
4293;0;0;185.303712;18.3824;99;GALXY;5.293;1.8
5170;0;0;202.453462;-17.966489;10.79;GALXY;5.27;1.37
5364;0;0;209.050017;5.014461;99;GALXY;5.257;2.996
4274;0;0;184.961104;29.6147;10.41;GALXY;5.207;2.343
2768;0;0;137.906267;60.037208;9.87;GALXY;5.2;2.392
1269;0;0;49.3275;-41.108069;8.46;GALXY;5.187;3.683
4762;0;0;193.233538;11.2308;10.2656;GALXY;5.12;1.331
4517;0;0;188.11717;0.38975;99;GALXY;5.07;3.3
6384;0;0;263.101258;7.060269;12.0202;GALXY;5.033;3.725
4429;0;0;186.860658;11.107539;11.03668;GALXY;5.023;1.708
1487;0;0;58.9438;-42.3669;11.68;INGAL;5.011;2.511
103;0;0;6.27;61.34;9.8;OPNCL;5;0
6144;0;0;246.80775;-26.0235;9.63;GLOCL;5;0
2266;0;0;100.834;26.985;9.5;OPNCL;5;0
7031;0;0;316.775;50.875;9.1;OPNCL;5;0
189;0;0;9.87;61.115;8.8;OPNCL;5;0
3033;0;0;147.154;-56.422;8.8;OPNCL;5;0
2194;0;0;93.442;12.818;8.5;OPNCL;5;0
7790;0;0;359.6;61.208;8.5;OPNCL;5;0
2383;0;0;111.167;-20.948;8.4;OPNCL;5;0
7261;0;0;335.0292;58.1281;8.4;OPNCL;5;0
2453;0;0;116.903;-27.193;8.3;OPNCL;5;0
1907;0;0;82.021;35.325;8.2;OPNCL;5;0
6204;0;0;251.535;-47.02;8.2;OPNCL;5;0
659;0;0;26.1;60.67;7.9;OPNCL;5;0
6939;0;0;307.875;60.662;7.8;OPNCL;5;0
6520;0;0;270.85;-27.888;7.6;OPNCL;5;0
2910;0;0;142.62;-52.92;7.2;OPNCL;5;0
4463;0;0;187.483;-64.79;7.2;OPNCL;5;0
5986;0;0;236.5125;-37.78642;6.92;GLOCL;5;0
654;0;0;26;61.885;6.5;OPNCL;5;0
3228;0;0;155.342;-51.728;6;OPNCL;5;0
2808;0;0;138.01292;-64.8635;5.69;GLOCL;5;0
2368;0;0;110.242;-10.378;11.8;OPNCL;5;0
6318;0;0;259.046;-39.417;11.8;OPNCL;5;0
6355;0;0;260.99437;-26.35342;11.05;GLOCL;5;0
1605;0;0;68.73;45.275;10.7;OPNCL;5;0
6404;0;0;264.915;-33.233;10.6;OPNCL;5;0
2126;0;0;90.648;49.872;10.2;OPNCL;5;0
2455;0;0;117.258;-21.292;10.2;OPNCL;5;0
6583;0;0;273.954;-22.133;10;OPNCL;5;0
6996;0;0;314.104;45.47;10;GALXY;5;0
4242;0;0;184.375725;45.619294;10.83;GALXY;5;3.8
465;0;0;18.925;-73.328;99;OPNCL;5;4
1624;0;0;70.15;50.4617;11.8;CLANB;5;5
6300;0;0;259.247804;-62.82055;13.08;GALXY;4.963;3.028
4157;0;0;182.768187;50.484681;11.35;GALXY;4.937;0.889
5371;0;0;208.916762;40.461769;11.93;GALXY;4.927;3.449
3917;0;0;177.689529;51.824211;99;GALXY;4.88;1.366
7184;0;0;330.665925;-20.812819;11.2;GALXY;4.847;1.648
4228;0;0;183.913225;36.326889;99;GALXY;4.807;3.076
613;0;0;23.575979;-29.418489;12.71;GALXY;4.793;2.684
4330;0;0;185.821871;11.367981;12.3804;GALXY;4.763;0.762
772;0;0;29.831592;19.007539;10.31;INGAL;4.75;3.8
4605;0;0;189.997421;61.609192;99;GALXY;4.747;1.899
6503;0;0;267.360475;70.144342;99;GALXY;4.737;1.516
4051;0;0;180.790358;44.531261;12.92;GALXY;4.73;2.602
1055;0;0;40.438471;0.443181;10.59;GALXY;4.717;2.264
3338;0;0;160.53145;13.746931;99;GALXY;4.703;2.587
1744;0;0;74.990837;-26.022208;99;GALXY;4.697;1.409
5054;0;0;199.2437;-16.63485;99;GALXY;4.693;3.614
4526;0;0;188.512621;7.699139;10.15964;GALXY;4.69;2.017
3359;0;0;161.653521;63.223639;10.57;GALXY;4.683;1.92
1672;0;0;71.4273;-59.247411;9.68;GALXY;4.683;2.951
1792;0;0;76.310225;-37.98075;10.18;GALXY;4.68;2.246
1325;0;0;51.106521;-21.544042;11.55;GALXY;4.673;1.682
5643;0;0;218.169908;-44.174611;13.6;GALXY;4.647;3.113
3877;0;0;176.532425;47.4945;12.02504;GALXY;4.64;1.114
4450;0;0;187.123475;17.08495;10.08;GALXY;4.63;2.917
4527;0;0;188.5354;2.653811;11.44092;GALXY;4.62;1.571
1809;0;0;75.520867;-69.568283;99;GALXY;4.62;2.033
4536;0;0;188.613037;2.187881;10.55;GALXY;4.61;2.397
1448;0;0;56.132979;-44.644828;99;GALXY;4.607;0.921
488;0;0;20.4452;5.256719;10.9566;GALXY;4.58;3.71
3344;0;0;160.879792;24.922219;9.86;GALXY;4.563;4.472
4217;0;0;183.962083;47.091789;99;GALXY;4.553;1.548
7606;0;0;349.770021;-8.485139;11.91988;GALXY;4.553;2.14
1566;0;0;65.001746;-54.937808;9.73;GALXY;4.543;4.316
5927;0;0;232.00287;-50.67303;8.86;GLOCL;4.5;0
5985;0;0;234.904542;59.33195;14.22;GALXY;4.5;2.295
3079;0;0;150.490848;55.67979;10.86;GALXY;4.49;1.078
7410;0;0;343.753938;-39.661369;11.8;GALXY;4.483;1.48
5084;0;0;200.070513;-21.827578;12.21;GALXY;4.483;1.704
578;0;0;22.61895;-22.667211;10.93;GALXY;4.473;3.176
4654;0;0;190.985992;13.12635;11.93808;GALXY;4.47;2.011
5530;0;0;214.6133;-43.3883;11;GALXY;4.466;2.041
3239;0;0;156.276;17.1605;99;INGAL;4.466;2.398
1179;0;0;45.66008;-18.89761;99;GALXY;4.466;3.311
24;0;0;2.485592;-24.963131;11.61;GALXY;4.447;1.245
3675;0;0;171.535767;43.585917;11.06;GALXY;4.447;2.001
1398;0;0;54.717208;-26.337839;99;GALXY;4.403;4.051
7456;0;0;345.543425;-39.5694;99;GALXY;4.4;2.112
5195;0;0;202.498292;47.266128;9.55;INGAL;4.397;4.353
1512;0;0;60.976171;-43.34885;10.32;GALXY;4.39;2.063
4088;0;0;181.392454;50.539028;11.99672;INGAL;4.387;2.106
3923;0;0;177.757429;-28.806211;9.8;GALXY;4.343;2.78
4170;0;0;183.08479;29.21158;13.34;GALXY;4.32;0.78
1187;0;0;45.656608;-22.867161;99;GALXY;4.313;2.372
4145;0;0;182.50635;39.883861;99;INGAL;4.27;3.032
4753;0;0;193.092133;-1.199689;9.95;GALXY;4.23;2.58
4144;0;0;182.494171;46.457181;12.30664;GALXY;4.203;1.429
6426;0;0;266.22796;3.17014;10.9;GLOCL;4.2;0
1808;0;0;76.926429;-37.51305;9.94;GALXY;4.197;1.763
3631;0;0;170.262267;53.169431;12.4744;INGAL;4.187;4.019
1515;0;0;61.011329;-54.100061;11.03;GALXY;4.18;1.672
1617;0;0;67.914725;-54.602267;10.26;GALXY;4.18;1.965
4365;0;0;186.117617;7.317519;99;GALXY;4.173;3.088
2784;0;0;138.081237;-24.1726;10.16;GALXY;4.17;2.085
3447;0;0;163.35042;16.77194;14.7692;INGAL;4.168;2.398
2217;0;0;95.415742;-27.233739;11.93;GALXY;4.157;3.034
2715;0;0;137.025817;78.085158;99;GALXY;4.153;2.284
5101;0;0;200.442675;-27.430519;10.47;GALXY;4.127;2.682
3044;0;0;148.42035;1.57965;12.48744;GALXY;4.103;0.657
4206;0;0;183.820312;13.023839;12.15;GALXY;4.103;0.821
6221;0;0;253.193038;-59.216942;13.45;GALXY;4.097;2.663
4696;0;0;192.205321;-41.311089;99;GALXY;4.09;3.395
7314;0;0;338.942625;-26.05025;13.11;GALXY;4.073;1.548
5556;0;0;215.14275;-29.24219;99;GALXY;4.073;2.754
5964;0;0;234.40158;5.97358;11.82;GALXY;4.073;3.235
4568;0;0;189.142883;11.238631;11.19;GALXY;4.063;1.585
5792;0;0;224.594621;-1.091081;12.36172;GALXY;4.053;1.783
1337;0;0;52.024829;-8.388619;99;GALXY;4.04;1.535
3175;0;0;153.675462;-28.872061;99;GALXY;4.037;1.292
2972;0;0;145.058;-50.325;9.9;OPNCL;4;0
2243;0;0;97.392;-31.283;9.4;OPNCL;4;0
7788;0;0;359.1583;61.4006;9.4;OPNCL;4;0
2509;0;0;120.17;-19.07;9.3;OPNCL;4;0
2254;0;0;98.941;7.67;9.1;OPNCL;4;0
5168;0;0;202.77;-60.94;9.1;OPNCL;4;0
5999;0;0;238.043;-56.467;9;OPNCL;4;0
436;0;0;18.992;58.812;8.8;OPNCL;4;0
2186;0;0;93.029;5.458;8.7;OPNCL;4;0
2158;0;0;91.854;24.097;8.6;OPNCL;4;0
4439;0;0;187.1;-60.1;8.4;OPNCL;4;0
3590;0;0;168.246;-60.788;8.2;OPNCL;4;0
2414;0;0;113.3;-15.453;7.9;OPNCL;4;0
6834;0;0;298.05;29.408;7.8;OPNCL;4;0
7235;0;0;333.104;57.27;7.7;OPNCL;4;0
6178;0;0;248.946;-45.643;7.2;OPNCL;4;0
6595;0;0;274.25;-19.88;7;CLSTR;4;0
1444;0;0;57.349;52.64;6.6;OPNCL;4;0
6604;0;0;274.512;-12.242;6.5;OPNCL;4;0
5288;0;0;207.192;-64.687;11.8;CLSTR;4;0
2671;0;0;131.553;-41.867;11.6;OPNCL;4;0
6603;0;0;274.6083;-18.4067;11.1;OPNCL;4;0
6756;0;0;287.187;4.717;10.6;OPNCL;4;0
2432;0;0;115.221;-19.077;10.2;OPNCL;4;0
2269;0;0;100.808;4.615;10;OPNCL;4;0
2304;0;0;103.7538;18.0206;10;OPNCL;4;0
6357;0;0;261.62;-34.2;99;H-I-I;4;0.5
676;0;0;27.23908;5.90714;12;GALXY;4;1.2
1978;0;0;82.188875;-66.236678;10.7;GLOCL;4;2.7
6589;0;0;274.2101;-19.89;9.4;INSMA;4;3
6590;0;0;274.25;-19.882;9.4;REFNB;4;3
1712;0;0;72.742;-69.407;99;GALXY;4;3
2020;0;0;83.2942;-67.7125;99;EMOBJ;4;3
2103;0;0;85.4087;-71.3303;10.82;GALXY;4;3.5
3938;0;0;178.206054;44.120731;10.38;GALXY;4;3.8
1496;0;0;61.1333;52.6617;9.6;CLSTR;4;4
2257;0;0;97.55;-64.327;12.62;CLSTR;4;4
1931;0;0;82.845;34.233;10.1;BINEB;4;4
1833;0;0;76.0979;-70.7353;99;EMOBJ;4;4
4013;0;0;179.630904;43.947022;99;GALXY;3.997;1.039
3136;0;0;151.450654;-67.377983;11;GALXY;3.997;2.958
4100;0;0;181.535842;49.582311;99;GALXY;3.987;1.156
7599;0;0;349.838104;-42.256839;11.41;GALXY;3.987;1.515
625;0;0;23.7693;-41.4362;14.18;GALXY;3.987;1.555
2293;0;0;101.9288;-26.754361;99;INGAL;3.97;2.739
5775;0;0;223.490221;3.544472;11.34;INGAL;3.967;0.793
4731;0;0;192.754562;-6.39305;99;GALXY;3.953;1.107
4124;0;0;182.040175;10.378719;99;GALXY;3.94;1.615
7582;0;0;349.598421;-42.370572;10.62;GALXY;3.937;1.102
3137;0;0;152.281158;-29.0643;99;GALXY;3.93;1.611
936;0;0;36.906092;-1.156281;10.813;GALXY;3.92;3.332
1399;0;0;54.621179;-35.450742;9.59;GALXY;3.903;3.903
6717;0;0;283.77517;-22.70147;10.35;GLOCL;3.9;0
1948;0;0;81.08333;-66.40333;10.61;GALXY;3.9;3.9
3365;0;0;161.552704;1.813319;13.39472;GALXY;3.883;1.243
2559;0;0;124.275308;-27.455819;99;GALXY;3.87;2.245
4183;0;0;183.32025;43.698269;13.18476;GALXY;3.857;1.157
4845;0;0;194.505175;1.575581;16.31;GALXY;3.85;1.078
2663;0;0;131.284362;-33.794761;12.33;GALXY;3.85;2.81
1073;0;0;40.919158;1.375869;99;GALXY;3.847;2.77
1350;0;0;52.783829;-33.628639;10.52;GALXY;3.843;1.922
2640;0;0;129.3526;-55.123742;99;GALXY;3.84;2.534
986;0;0;38.393121;-39.045058;10.91;GALXY;3.837;2.187
3384;0;0;162.070404;12.6293;99;GALXY;3.817;1.947
1003;0;0;39.820387;40.872292;99;GALXY;3.807;1.865
121;0;0;6.7042;-71.5361;11.24;GLOCL;3.8;3.1
1831;0;0;76.5725;-64.9197;11.18;GLOCL;3.8;3.2
1846;0;0;76.895417;-67.459014;11.31;CLSTR;3.8;3.8
7418;0;0;344.150667;-37.030078;11.39;GALXY;3.793;2.048
7098;0;0;326.066988;-75.111342;11.37;GALXY;3.787;1.969
5033;0;0;198.364729;36.59365;12.03;GALXY;3.783;1.702
6015;0;0;237.855133;62.310031;11.14;GALXY;3.78;1.852
784;0;0;30.32055;28.837258;99;GALXY;3.777;1.057
5529;0;0;213.892608;36.226978;99;GALXY;3.77;0.603
1407;0;0;55.0496;-18.580378;9.67;GALXY;3.763;3.575
45;0;0;3.516621;-23.182092;10.5;GALXY;3.753;3.753
4866;0;0;194.863083;14.17105;99;GALXY;3.737;0.822
4710;0;0;192.412325;15.165489;99;GALXY;3.73;0.895
4388;0;0;186.445083;12.662069;11.02;GALXY;3.727;1.193
4567;0;0;189.136262;11.257869;11.31;GALXY;3.717;2.193
4125;0;0;182.025071;65.174133;9.72;INGAL;3.713;2.339
5832;0;0;224.44125;71.68153;99;GALXY;3.7;2.2
5921;0;0;230.485671;5.070539;12.06144;GALXY;3.7;2.294
4941;0;0;196.054763;-5.551619;12.23;GALXY;3.687;2.323
1637;0;0;70.367621;-2.858039;99;GALXY;3.683;2.873
5813;0;0;225.296937;1.701969;10.46;GALXY;3.677;2.831
3227;0;0;155.87737;19.86508;11.79;GALXY;3.673;1.726
4314;0;0;185.633242;29.895303;10.58;GALXY;3.66;1.318
5353;0;0;208.361421;40.283122;11.4006;BLAZR;3.653;1.754
3585;0;0;168.321288;-26.754989;99;GALXY;3.647;2.297
1507;0;0;61.114;-2.18614;99;GALXY;3.63;1.258
1511;0;0;59.89875;-67.635;99;INGAL;3.63;1.258
3673;0;0;171.30212;-26.73667;99;GALXY;3.63;1.995
3223;0;0;155.39615;-34.266789;10.82;GALXY;3.613;2.602
4597;0;0;190.053879;-5.799289;99;GALXY;3.597;0.539
5850;0;0;226.781983;1.544281;12.33196;GALXY;3.597;2.158
4469;0;0;187.366654;8.750175;99;GALXY;3.583;1.218
2566;0;0;124.690033;-25.499519;99;GALXY;3.58;1.79
1553;0;0;64.043608;-55.780139;9.4;GALXY;3.573;2.573
3620;0;0;169.0195;-76.216317;99;GALXY;3.557;1.245
4664;0;0;191.274825;3.055683;10.5;GALXY;3.557;1.992
4976;0;0;197.156358;-49.506408;10.2;GALXY;3.557;2.347
6907;0;0;306.27875;-24.80833;11.3;GALXY;3.548;2.57
2283;0;0;101.4717;-18.2106;99;GALXY;3.548;2.57
5322;0;0;207.3135;60.1905;10.9914;GALXY;3.543;2.339
4394;0;0;186.481767;18.213925;11.87024;GALXY;3.527;1.481
2310;0;0;103.474825;-40.862611;11.76;GALXY;3.517;0.844
1253;0;0;48.537687;-2.82295;99;INGAL;3.507;1.262
4448;0;0;187.064283;28.6203;99;GALXY;3.503;1.121
4337;0;0;186;-58.117;8.9;OPNCL;3.5;0
637;0;0;25.767;64.04;8.2;OPNCL;3.5;0
2367;0;0;110.025;-21.882;7.9;OPNCL;3.5;0
2533;0;0;121.767;-29.883;7.6;OPNCL;3.5;0
7044;0;0;318.293;42.495;12;OPNCL;3.5;0
2262;0;0;99.915;1.14;11.3;OPNCL;3.5;0
2552;0;0;124.83158;50.00578;12.12;GALXY;3.5;2.3
1711;0;0;72.6555;-69.983811;11.1;CLSTR;3.5;3.3
1466;0;0;56.138;-71.672;11.59;GLOCL;3.5;3.5
3717;0;0;172.8833;-30.307739;99;GALXY;3.497;1.189
3593;0;0;168.654175;12.818019;99;GALXY;3.477;1.425
1380;0;0;54.114958;-34.9763;9.93;GALXY;3.477;1.53
3254;0;0;157.333008;29.491439;11.6;GALXY;3.47;1.249
4104;0;0;181.66263;28.17381;13.58;GALXY;3.47;1.46
5085;0;0;200.07375;-24.44028;11.12;GALXY;3.467;2.818
2655;0;0;133.907213;78.223083;11.08;GALXY;3.46;2.768
5161;0;0;202.307954;-33.173839;11;GALXY;3.44;2.03
5419;0;0;210.911546;-33.978389;11.33;GALXY;3.433;2.644
3311;0;0;159.178421;-27.528339;10.93;GALXY;3.417;3.109
1961;0;0;85.519896;69.378381;10.99;GALXY;3.4;2.278
1494;0;0;59.4279;-48.9075;99;GALXY;3.388;1.949
4312;0;0;185.630662;15.537919;11.72;GALXY;3.387;0.881
864;0;0;33.865171;6.002619;99;GALXY;3.377;3.174
1569;0;0;67.704942;64.847922;11.03;INGAL;3.373;1.552
3981;0;0;179.031021;-19.896178;99;GALXY;3.367;1.279
3003;0;0;147.150208;33.421489;18.34124;GALXY;3.363;1.009
2974;0;0;145.638612;-3.699117;99;GALXY;3.363;1.682
5676;0;0;218.195221;49.457808;12.21996;GALXY;3.353;1.475
4256;0;0;184.679321;65.898078;12.43796;GALXY;3.347;1.004
6802;0;0;292.65;20.2594;8.8;OPNCL;3.34;3.34
4818;0;0;194.203779;-8.5253;99;GALXY;3.337;1.602
1425;0;0;55.548063;-29.893511;99;GALXY;3.33;1.798
7424;0;0;344.326537;-41.070572;10.38;GALXY;3.327;2.162
4666;0;0;191.28615;-0.461911;11.77364;GALXY;3.32;0.93
1543;0;0;63.180192;-57.737961;10.6;GALXY;3.32;1.826
4596;0;0;189.983062;10.176031;11.3302;GALXY;3.313;1.59
7064;0;0;322.2596;-52.7661;99;GALXY;3.311;0.575
2822;0;0;138.4571;-69.6447;12.01;GALXY;3.311;2.137
3104;0;0;150.98788;40.75597;99;INGAL;3.311;2.238
2292;0;0;101.9158;-26.7461;99;INGAL;3.311;2.951
456;0;0;18.435;-73.2906;99;H-I-I;3.3;2.7
2031;0;0;83.422667;-70.987372;10.83;GLOCL;3.3;2.8
6876;0;0;304.579775;-70.858833;11.54;GALXY;3.3;2.97
4494;0;0;187.850142;25.774981;9.74;GALXY;3.297;2.868
4602;0;0;190.153533;-5.133011;99;GALXY;3.293;1.35
1530;0;0;65.862925;75.295569;99;GALXY;3.287;1.315
5846;0;0;226.621887;1.605636;11.27852;GALXY;3.283;3.021
1353;0;0;53.0126;-20.819161;11.35;GALXY;3.277;1.54
4105;0;0;181.669862;-29.760178;12.52;GALXY;3.27;2.42
1395;0;0;54.624121;-23.027692;99;GALXY;3.26;2.673
100;0;0;6.011821;16.486389;99;GALXY;3.247;0.584
4435;0;0;186.918762;13.079022;10.8;GALXY;3.247;2.208
5297;0;0;206.598725;43.872039;99;INGAL;3.24;0.972
5403;0;0;209.96196;38.18239;99;INGAL;3.235;0.724
2207;0;0;94.092054;-21.372722;10.65;INGAL;3.233;2.199
4782;0;0;193.648742;-12.568589;12.75;RAGAL;3.217;1.48
2203;0;0;91.175;-75.438;11.29;CLSTR;3.2;3.2
4064;0;0;181.046629;18.44345;99;GALXY;3.18;1.304
1340;0;0;52.08195;-31.068181;10.32;GALXY;3.143;1.949
1302;0;0;49.963396;-26.060619;99;GALXY;3.14;2.575
5134;0;0;201.327346;-21.134167;99;GALXY;3.133;1.441
5496;0;0;212.907729;-1.158719;99;GALXY;3.127;0.875
5566;0;0;215.083117;3.933589;10.55;INGAL;3.127;1.657
1332;0;0;51.572171;-21.335369;99;GALXY;3.123;1.062
5878;0;0;228.440383;-14.269781;99;GALXY;3.12;1.123
3281;0;0;157.967025;-34.853722;14.02;GALXY;3.113;1.183
4593;0;0;189.91455;-5.344211;13.15;GALXY;3.113;1.681
4698;0;0;192.095567;8.487244;12.27;GALXY;3.113;2.055
3705;0;0;172.531067;9.276631;11.07;GALXY;3.11;1.773
7128;0;0;325.987;53.715;9.7;OPNCL;3.1;0
6925;0;0;308.585692;-31.980889;11.3;GALXY;3.1;1.116
1818;0;0;76.055417;-66.434853;99;GLOCL;3.1;2.7
5965;0;0;233.510237;56.6856;12.43864;GALXY;3.093;0.99
4856;0;0;194.838638;-15.042169;99;GALXY;3.093;1.299
4754;0;0;193.073179;11.313661;10.5532;INGAL;3.093;2.289
4747;0;0;192.9405;25.77442;99;INGAL;3.09;1.348
5938;0;0;234.10945;-66.85975;99;GALXY;3.08;2.125
3319;0;0;159.789721;41.686872;11.07;GALXY;3.073;1.076
2280;0;0;101.204642;-27.638611;99;GALXY;3.073;1.26
6868;0;0;302.475342;-48.379514;9.22;GALXY;3.073;2.397
4026;0;0;179.85495;50.961689;99;GALXY;3.06;0.796
3810;0;0;175.244737;11.471131;11.24952;GALXY;3.053;2.076
720;0;0;28.252179;-13.738681;99;GALXY;3.047;1.676
3486;0;0;165.099775;28.974819;10.53;GALXY;3.047;2.468
1527;0;0;62.100571;-47.897042;99;GALXY;3.02;1.268
4393;0;0;186.46417;27.56111;99;GALXY;3.02;2.23
4758;0;0;193.18417;15.84839;99;GALXY;3.019;0.691
1824;0;0;76.7342;-59.7239;99;GALXY;3.019;0.831
2883;0;0;141.3229;-34.1031;99;GALXY;3.019;1.096
4106;0;0;181.6862;-29.7683;11.35;INGAL;3.019;1.949
4235;0;0;184.291304;7.191658;13.6;GALXY;3.017;1.026
4220;0;0;184.048888;47.883353;11.81704;GALXY;3.013;0.904
5728;0;0;220.5997;-17.253169;13.4;GALXY;3.007;1.143
1549;0;0;63.938429;-55.592361;9.79;GALXY;3.003;2.703
7067;0;0;321.053;48.02;9.7;OPNCL;3;0
7296;0;0;337.0042;52.3228;9.7;OPNCL;3;0
4815;0;0;194.505;-64.96;8.6;OPNCL;3;0
5606;0;0;216.946;-59.64;7.7;OPNCL;3;0
5281;0;0;206.646;-62.917;5.9;OPNCL;3;0
5764;0;0;223.387;-52.673;12.6;OPNCL;3;0
2635;0;0;129.617;-34.76;11.2;OPNCL;3;0
609;0;0;24.095;64.535;11;OPNCL;3;0
2259;0;0;99.6433;10.89;10.8;OPNCL;3;0
6005;0;0;238.995;-57.44;10.7;OPNCL;3;0
2309;0;0;104.02;-7.175;10.5;OPNCL;3;0
7492;0;0;347.11117;-15.61147;10.48;GLOCL;3;0
6222;0;0;252.615;-44.73;10.1;OPNCL;3;0
366;0;0;16.635;62.224;12;OPNCL;3;0
2163;0;0;91.9562;18.6575;99;REFNB;3;2
2182;0;0;92.3752;-6.3278;9;REFNB;3;2
2004;0;0;82.667;-67.287;99;CLSTR;3;2.8
2282;0;0;101.713;1.315;9.3;REFNB;3;3
1850;0;0;77.19079;-68.76072;8.96;CLSTR;3;3
1579;0;0;67.546;35.279;8.5;H-I-I;3;3
2162;0;0;90.129;-63.722;12.7;GLOCL;3;3
1193;0;0;46.4833;44.3833;12.6;OPNCL;3;3
152;0;0;8.23442;-73.11572;12.26;OPNCL;3;3
1883;0;0;81.475;46.49;12;OPNCL;3;3
1899;0;0;79.45;-67.9014;99;H-I-I;3;3
6914;0;0;306.3;42.3;99;H-I-I;3;3
2090;0;0;86.757875;-34.2506;11.2;GALXY;2.983;1.283
584;0;0;22.836479;-6.868061;10.48;GALXY;2.983;1.85
6654;0;0;276.031371;73.18325;99;GALXY;2.97;1.426
5894;0;0;227.920562;59.808822;13.04648;GALXY;2.967;0.475
1145;0;0;43.639637;-18.635131;99;GALXY;2.967;0.475
4307;0;0;185.523437;9.043553;99;GALXY;2.967;0.534
4402;0;0;186.531525;13.112794;12.9432;GALXY;2.967;0.593
1406;0;0;54.847154;-31.321403;99;GALXY;2.967;0.593
532;0;0;21.322283;9.264086;99;GALXY;2.967;0.712
1421;0;0;55.622021;-13.488006;99;GALXY;2.967;0.712
4313;0;0;185.660583;11.800867;12.66188;GALXY;2.967;0.771
7817;0;0;0.995413;20.752339;11.94;GALXY;2.967;0.771
4460;0;0;187.189821;44.864236;99;GALXY;2.967;0.89
7513;0;0;348.308442;-28.357483;99;GALXY;2.967;0.949
2523;0;0;123.7503;73.578956;99;INGAL;2.967;1.009
3672;0;0;171.260317;-9.7954;11.66616;GALXY;2.967;1.127
4062;0;0;181.015975;31.895814;11.21;GALXY;2.967;1.127
7496;0;0;347.44705;-43.428019;13.9;GALXY;2.967;1.187
3095;0;0;150.024262;-31.552825;11.58;GALXY;2.967;1.187
7341;0;0;339.773042;-22.666722;99;GALXY;2.967;1.187
4424;0;0;186.798262;9.420519;12.3604;GALXY;2.967;1.246
6438;0;0;275.57245;-85.402061;11.61;INGAL;2.967;1.246
4586;0;0;189.618483;4.3191;99;GALXY;2.967;1.246
547;0;0;21.502404;-1.345119;13.34;INGAL;2.967;1.305
3054;0;0;148.619187;-25.703436;99;GALXY;2.967;1.305
3450;0;0;162.015075;-20.849242;99;GALXY;2.967;1.365
1784;0;0;76.362992;-11.871422;99;GALXY;2.967;1.424
4208;0;0;183.914062;13.901472;99;GALXY;2.967;1.424
5395;0;0;209.658079;37.424581;12.48;GALXY;2.967;1.543
1559;0;0;64.399087;-62.783692;10.45;GALXY;2.967;1.543
6070;0;0;242.494521;0.709314;99;GALXY;2.967;1.543
6643;0;0;274.943208;74.568397;99;GALXY;2.967;1.543
